,age,technology_primary,joined_through_referral,preferred_offer_types,last_visit_time,days_since_last_login,avg_time_spent,opportunity_size_usd,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,last_visit_hour
14207,21,1,0,1,2024-01-18 15:32:48,4,486.86,46168.03,550,697.62,1,0,1,2,7,1,15
14208,32,1,1,1,2024-01-18 20:06:43,18,262.03,1484.56,603,618.53,1,0,1,2,0,1,20
14209,59,3,0,2,2024-01-18 17:42:31,3,34.87,5109.55,1297,512.43,1,0,0,1,6,1,17
14210,27,1,1,2,2024-01-18 05:06:07,9,610.79,18774.78,1297,706.42,0,1,0,1,3,0,5
14211,59,1,1,1,2024-01-18 22:18:10,9,900.79,13750.52,554,729.25,1,0,0,1,0,0,22
14212,17,3,1,1,2024-01-18 19:02:57,6,527.15,32753.94,564,954.41,0,1,0,1,1,1,19
14213,34,3,0,1,2024-01-18 09:29:11,13,89.08,10961.93,1282,697.62,0,1,0,1,0,1,9
14214,23,3,0,1,2024-01-18 10:41:37,23,196.98,41109.88,1294,744.8,1,0,1,3,1,0,10
14215,12,3,0,2,2024-01-18 12:59:14,13,377.05,12676.73,619,605.61,0,1,0,1,0,1,12
14216,23,1,0,0,2024-01-18 08:34:32,21,186.68,35431.72,1297,795.89,1,0,1,2,7,0,8
14217,64,3,0,0,2024-01-18 03:51:24,4,887.2017639,26809.04,550,556.78,0,1,1,4,1,1,3
14218,32,3,0,2,2024-01-18 23:12:56,10,354.81,27010.93,552,568.75,1,0,0,1,0,1,23
14219,28,1,0,1,2024-01-18 22:25:15,17,168.83,37052.12,558,783.78,1,0,0,1,0,0,22
14220,37,1,1,0,2024-01-18 13:24:33,23,30.94,32968.68,564,609.48,1,0,0,1,0,1,13
14221,19,3,0,0,2024-01-18 19:40:38,10,917.2086104,4723.28,586,697.62,1,0,0,1,6,0,19
14222,49,1,0,0,2024-01-18 02:35:23,22,141.68,19889.75,1295,704.06,0,1,0,1,6,0,2
14223,13,3,1,2,2024-01-18 11:15:06,6,1085.433692,45521.47,1282,505.32,1,0,1,4,7,1,11
14224,36,1,1,1,2024-01-18 02:24:12,20,262.08,24418.28,552,827.07,0,1,0,1,5,0,2
14225,40,1,1,0,2024-01-18 10:36:17,22,554.43,43267.83,1297,697.62,0,1,0,1,6,0,10
14226,25,1,1,1,2024-01-18 11:31:54,19,182.04,30487.32,556,303.21,0,1,1,0,6,1,11
14227,46,1,0,1,2024-01-18 11:56:00,12,42.47,43489.33,611,613.52,0,1,1,4,6,1,11
14228,16,1,0,2,2024-01-18 08:34:09,22,31.1,6225.16,603,753.7,1,0,1,4,3,0,8
14229,57,3,0,0,2024-01-18 22:57:35,14,50.28,14391.3,1294,623.8,0,1,0,1,1,1,22
14230,23,1,0,2,2024-01-18 23:11:47,16,489.2,41973.21,586,646.81,0,1,0,1,1,1,23
14231,26,1,0,2,2024-01-18 07:55:07,17,106.0,37932.11,1297,697.62,1,0,1,2,0,1,7
14232,17,3,0,1,2024-01-18 22:23:59,21,173.68,31197.73,549,241.99,0,1,0,1,7,1,22
14234,62,3,0,0,2024-01-18 06:12:28,16,30.03,23754.86,594,776.89,1,0,0,1,0,0,6
14235,54,3,1,2,2024-01-18 20:49:39,13,117.13,42649.87,558,731.87,0,1,1,3,7,0,20
14236,45,3,1,1,2024-01-18 11:56:47,17,30.73,23675.72,567,740.69,0,1,1,2,2,0,11
14237,44,3,1,1,2024-01-18 04:11:26,6,98.28,48417.5,556,697.62,0,1,1,0,0,1,4
14238,11,3,0,0,2024-01-18 09:50:16,17,257.5,40795.06,592,605.88,0,1,0,1,7,1,9
14239,39,3,0,1,2024-01-18 15:49:32,15,33.79,5824.51,1295,739.81,1,0,1,3,2,0,15
14240,51,1,0,1,2024-01-18 22:21:59,5,217.52,50695.2,561,762.37,1,0,0,1,4,0,22
14241,31,1,0,2,2024-01-18 02:48:41,12,54.58,28642.67,558,621.94,0,1,0,1,1,1,2
14242,59,3,0,1,2024-01-18 16:36:31,20,30.59,16028.17,1295,420.82,1,0,1,2,7,0,16
14243,35,1,1,2,2024-01-18 21:19:57,16,226.44,28030.32,559,782.63,0,1,1,0,3,0,21
14244,13,1,1,0,2024-01-18 07:42:54,8,34.2,12502.44,1297,733.79,0,1,0,1,2,0,7
14245,14,3,0,1,2024-01-18 16:26:42,19,207.49,14899.49,1297,697.62,0,1,0,1,1,1,16
14247,54,1,0,1,2024-01-18 17:12:00,11,57.81,3493.46,274,332.56,0,1,0,1,1,0,17
14248,43,3,1,1,2024-01-18 07:26:03,1,520.64,32991.27,1282,843.63,1,1,0,1,2,0,7
14249,35,1,1,1,2024-01-18 01:18:18,4,138.78,24867.26,1295,696.18,0,1,1,3,7,1,1
14251,10,1,1,1,2024-01-18 11:47:14,5,160.74,39284.36,565,740.52,1,0,0,1,1,0,11
14252,23,3,0,0,2024-01-18 22:08:55,13,44.58,8521.14,611,760.39,1,0,0,1,6,0,22
14253,58,1,0,2,2024-01-18 01:27:38,9,125.01,18469.56,619,697.62,1,0,1,0,3,0,1
14255,59,1,0,1,2024-01-18 03:29:26,9,32.4,46452.92,586,760.79,1,0,1,3,6,0,3
14256,23,3,0,2,2024-01-18 23:00:59,7,179.5,20216.1,554,723.72,1,0,0,1,7,0,23
14257,40,1,0,0,2024-01-18 01:12:23,10,356.53,32509.47,550,541.32,0,1,1,2,7,1,1
14258,15,3,1,2,2024-01-18 10:09:50,12,63.56,5961.7,565,739.12,0,1,0,1,7,0,10
14259,32,3,0,1,2024-01-18 03:04:05,6,212.38,90030.59,558,300.5,1,1,1,3,5,0,3
14260,43,3,0,2,2024-01-18 09:01:53,22,194.99,20209.71,619,657.43,0,1,0,1,7,1,9
14261,44,3,1,0,2024-01-18 20:16:19,12,192.36,15075.42,559,646.83,0,1,1,2,1,1,20
14262,44,1,0,1,2024-01-18 19:47:45,14,66.46,7244.69,1297,756.91,1,0,1,4,0,0,19
14263,47,1,1,2,2024-01-18 13:57:48,15,909.0654481,44474.62,592,602.72,1,0,0,1,7,1,13
14264,62,1,1,1,2024-01-18 12:00:56,14,45.2,35765.75,619,721.51,0,1,1,4,7,0,12
14265,45,3,1,2,2024-01-18 03:50:11,4,257.94,47772.77,554,756.42,1,1,1,0,4,0,3
14266,35,1,1,1,2024-01-18 06:08:46,5,62.58,53214.02,564,802.67,0,1,1,4,2,0,6
14267,46,3,0,0,2024-01-18 09:41:40,16,1447.387929,11839.58,632,727.91,1,0,0,1,3,0,9
14268,57,1,0,2,2024-01-18 09:37:53,23,224.33,23513.18,1282,605.71,1,1,1,2,7,1,9
14269,12,1,0,1,2024-01-18 05:26:59,9,160.59,44920.77,368,697.62,0,1,0,1,3,0,5
14270,51,1,0,0,2024-01-18 00:46:16,7,150.22,45235.74,559,745.64,0,1,1,0,7,0,0
14271,60,3,1,2,2024-01-18 16:51:58,12,34.92,22931.47,1295,571.57,0,1,0,1,0,1,16
14272,64,1,0,0,2024-01-18 02:49:46,11,30.54,4271.92,558,982.76,0,1,0,1,7,0,2
14274,46,3,0,2,2024-01-18 00:29:30,23,405.71,38784.13,558,606.23,1,0,1,2,0,1,0
14275,62,1,1,2,2024-01-18 08:38:20,7,34.21,19229.65,603,702.86,0,1,0,1,6,0,8
14276,41,1,0,2,2024-01-18 16:23:24,14,308.12,48645.44,1297,773.05,0,1,0,1,2,0,16
14277,14,1,0,1,2024-01-18 00:49:18,17,232.47,32517.6,1294,521.15,1,0,1,0,7,1,0
14279,39,1,0,1,2024-01-18 05:37:22,10,332.52,16473.67,550,785.49,1,0,0,1,3,0,5
14280,56,1,1,1,2024-01-18 21:21:53,15,214.94,28217.52,550,503.32,1,1,1,3,7,1,21
14281,46,1,0,2,2024-01-18 14:06:54,11,316.38,44233.14,554,622.02,0,1,1,4,0,1,14
14282,35,1,0,0,2024-01-18 04:55:04,26,278.71,16160.9,561,535.17,0,1,0,1,1,1,4
14283,43,3,0,0,2024-01-18 05:29:10,15,119.11,21757.82,550,691.6,0,1,1,0,1,1,5
14285,60,1,0,2,2024-01-18 06:42:38,15,324.77,8959.51,565,716.11,1,0,1,3,0,1,6
14286,27,3,0,1,2024-01-18 12:09:35,9,512.75,23161.02,1282,555.07,1,0,0,1,3,0,12
14287,36,1,0,0,2024-01-18 13:35:55,20,210.1,33064.22,550,693.85,0,1,1,3,7,1,13
14288,37,1,0,2,2024-01-18 22:44:08,23,133.57,11776.26,586,332.69,0,1,1,3,6,0,22
14289,28,3,1,1,2024-01-18 01:51:02,20,57.86,22532.57,554,771.35,0,1,1,4,6,0,1
14290,12,3,1,2,2024-01-18 17:06:00,6,40.33,21203.05,559,748.53,1,0,1,3,2,0,17
14291,12,1,1,2,2024-01-18 21:56:26,17,427.63,24838.22,550,697.62,1,0,0,1,3,1,21
14292,24,3,1,0,2024-01-18 04:18:25,5,389.0,19702.24,549,616.32,0,1,1,0,6,1,4
14293,62,3,0,2,2024-01-18 10:41:28,8,46.17,38003.58,594,660.4,0,1,1,4,6,1,10
14294,54,3,0,0,2024-01-18 05:02:48,7,31.1,23395.0,565,608.28,1,0,0,1,3,1,5
14296,29,1,1,2,2024-01-18 08:36:32,9,222.9,3444.35,591,702.84,0,1,0,1,3,0,8
14297,17,1,1,2,2024-01-18 15:09:19,11,37.29,12469.55,592,838.19,1,0,0,1,3,1,15
14298,36,1,1,2,2024-01-18 16:14:14,22,34.21,6524.16,1297,764.64,1,0,0,1,0,0,16
14299,31,3,1,0,2024-01-18 14:50:54,15,32.98,27809.83,1282,592.45,1,0,0,1,7,1,14
14300,35,1,1,2,2024-01-18 20:54:31,9,244.54,43469.14,1291,436.9,1,1,0,1,3,1,20
14301,43,1,0,1,2024-01-18 21:47:24,10,173.09,12956.29,552,660.39,1,0,0,1,6,1,21
14302,20,1,0,2,2024-01-18 20:45:00,16,31.65,32318.87,1297,697.62,0,1,1,3,3,1,20
14304,56,3,0,2,2024-01-18 06:49:40,12,48.08,14588.14,1294,728.94,0,1,0,1,6,0,6
14305,47,3,1,1,2024-01-18 13:44:44,24,43.85,5183.61,554,701.47,1,0,0,1,3,0,13
14306,60,3,1,1,2024-01-18 09:09:27,12,157.5,35192.36,589,585.29,0,1,0,1,7,1,9
14310,19,3,0,0,2024-01-18 18:34:51,11,201.37,44552.5,558,694.91,1,0,1,0,1,1,18
14311,33,3,0,0,2024-01-18 13:49:01,9,334.76,29740.09,1297,632.86,1,0,1,2,7,1,13
14312,47,3,1,1,2024-01-18 06:15:55,7,773.16,8735.81,558,1058.99,1,1,1,4,8,0,6
14313,11,1,1,0,2024-01-18 15:02:27,12,1120.84,7808.62,556,300.5,0,1,1,4,1,1,15
14314,64,3,1,1,2024-01-18 19:45:56,24,31.58,44816.82,592,708.4,0,1,0,1,0,0,19
14315,60,3,1,0,2024-01-18 17:13:08,8,45.9,32985.16,1295,697.62,1,0,0,1,3,1,17
14316,21,3,1,2,2024-01-18 11:43:06,12,29.83766712,45725.54,1297,756.5,1,0,0,1,1,0,11
14317,19,3,0,0,2024-01-18 18:33:10,18,151.41,3977.03,1282,614.33,1,0,0,1,1,1,18
14318,53,1,0,2,2024-01-18 01:01:20,20,292.05,47960.07,552,697.62,1,1,1,0,8,0,1
14319,10,1,0,0,2024-01-18 06:46:21,6,153.0,11036.9,919,840.56,0,1,0,1,4,0,6
14320,31,1,1,2,2024-01-18 22:14:02,21,132.89,41519.44,559,719.39,1,0,0,1,1,1,22
14321,52,1,0,0,2024-01-18 22:57:49,19,235.01,1448.56,592,698.73,1,0,0,1,3,1,22
14323,33,1,0,0,2024-01-18 14:20:20,19,74.12,37274.94,1176,767.09,0,1,0,1,2,0,14
14324,62,1,0,0,2024-01-18 10:45:29,12,306.86,44530.86,603,1498.89,1,0,1,3,3,1,10
14326,58,3,1,0,2024-01-18 07:33:38,10,79.53,20326.32,558,697.62,1,0,0,1,6,0,7
14327,14,1,0,1,2024-01-18 07:53:29,11,1107.974867,26170.47,592,723.03,0,1,0,1,6,0,7
14328,48,1,0,1,2024-01-18 11:28:51,17,185.68,49261.72,554,648.92,1,0,1,0,6,1,11
14329,18,1,0,2,2024-01-18 22:14:50,9,55.8,47683.5,554,697.62,0,1,1,4,7,1,22
14330,55,1,0,1,2024-01-18 00:34:50,12,132.68,15064.37,611,697.62,0,1,0,1,6,1,0
14331,22,1,0,1,2024-01-18 08:27:01,24,102.93,3087.01,567,754.46,0,1,0,1,8,0,8
14332,21,1,0,2,2024-01-18 04:22:30,12,320.41,21568.07,550,713.28,0,1,1,2,6,1,4
14333,38,1,1,2,2024-01-18 18:23:03,6,87.57,5324.75,1295,784.98,1,0,1,4,3,0,18
14334,26,1,0,1,2024-01-18 16:41:54,14,816.96,46670.77,552,702.84,0,1,0,1,7,0,16
14335,38,1,1,2,2024-01-18 20:14:36,20,190.59,5732.09,565,569.06,0,1,1,4,0,1,20
14336,47,3,0,0,2024-01-18 04:10:39,14,30.86,14699.28,619,1150.43,1,0,0,1,6,0,4
14337,29,1,0,0,2024-01-18 09:13:08,21,38.66,21003.08,591,650.43,1,0,1,2,1,1,9
14338,27,3,1,0,2024-01-18 11:06:49,15,30.02,28076.82,603,568.68,1,0,0,1,6,1,11
14339,33,3,1,1,2024-01-18 06:12:24,8,159.05,41702.99,550,273.17,0,1,1,3,3,1,6
14340,20,1,0,0,2024-01-18 11:22:01,24,99.63,25574.87,632,148.32,1,0,1,2,3,1,11
14341,58,1,1,1,2024-01-18 01:01:56,17,332.06,11793.94,619,640.57,0,1,0,1,3,1,1
14342,57,1,0,0,2024-01-18 13:52:11,15,89.74,31592.26,592,324.86,0,1,0,1,7,1,13
14343,57,1,0,1,2024-01-18 16:40:05,9,400.38,18112.39,1176,350.62,1,1,0,1,0,1,16
14344,16,3,1,0,2024-01-18 07:15:25,8,1607.648305,29886.96,632,613.14,1,0,1,4,0,1,7
14345,60,1,0,2,2024-01-18 09:34:21,4,135.18,63343.51,1297,795.54,0,1,0,1,2,0,9
14346,36,3,1,0,2024-01-18 22:32:59,14,82.78,41089.41,586,779.01,1,0,1,4,7,0,22
14347,61,1,1,2,2024-01-18 00:53:14,9,192.04,8108.66,556,697.62,1,0,0,1,7,1,0
14348,58,3,0,1,2024-01-18 02:58:54,3,1254.209769,29883.01,611,1148.65,0,1,1,3,7,1,2
14349,11,3,1,0,2024-01-18 09:05:47,21,714.19,37120.74,558,516.49,0,1,1,0,1,1,9
14350,11,1,1,1,2024-01-18 05:47:46,5,425.14,27393.83,556,648.07,0,1,1,0,6,1,5
14351,61,1,0,1,2024-01-18 06:47:18,8,488.93,19789.74,550,533.41,0,1,1,2,0,1,6
14352,52,1,1,2,2024-01-18 15:23:21,5,150.43,6218.72,1176,784.32,0,1,0,1,1,0,15
14353,23,3,1,2,2024-01-18 08:35:47,4,186.71,16891.09,1176,607.35,1,0,0,1,1,1,8
14354,55,1,1,2,2024-01-18 15:54:19,19,180.94,49949.97,586,752.48,1,0,0,1,3,0,15
14355,48,3,1,0,2024-01-18 01:27:26,9,981.42,45927.16,1291,40.08,1,0,1,0,6,1,1
14356,37,1,0,2,2024-01-18 10:35:12,9,189.23,20926.21,1295,723.13,1,0,1,0,7,0,10
14357,25,1,1,1,2024-01-18 15:35:18,7,1347.98,48031.9,550,522.85,1,1,1,0,7,1,15
14358,50,1,1,2,2024-01-18 21:28:23,9,1920.954444,48385.23,550,699.13,1,1,1,3,0,1,21
14359,38,1,1,2,2024-01-18 07:03:57,19,689.28,9639.76,611,759.36,1,1,1,3,7,0,7
14360,10,3,0,0,2024-01-18 09:05:27,11,144.16,67474.87,1176,810.47,1,0,0,1,2,0,9
14361,50,3,0,0,2024-01-18 09:31:42,18,974.2354036,31568.84,559,1040.77,0,1,0,1,1,1,9
14362,20,3,0,0,2024-01-18 23:03:07,13,30.74,18875.74,1295,762.51,0,1,1,3,7,0,23
14363,12,1,1,1,2024-01-18 12:48:22,7,980.4396031,24930.38,597,648.74,1,0,1,0,1,1,12
14364,31,1,1,1,2024-01-18 03:26:54,15,142.49,46065.02,554,675.87,0,1,1,2,0,1,3
14365,39,1,0,2,2024-01-18 20:20:45,11,30.24,68260.5,556,814.58,0,1,1,2,5,0,20
14366,53,3,0,1,2024-01-18 04:27:10,11,363.37,37786.24,592,560.6,0,1,1,4,3,1,4
14367,53,3,0,2,2024-01-18 06:40:45,16,153.21,16870.76,552,626.78,1,0,1,2,1,1,6
14368,14,1,0,0,2024-01-18 18:09:23,12,231.91,12104.8,586,681.07,0,1,1,2,7,1,18
14369,52,1,1,2,2024-01-18 08:49:38,10,995.4477501,9177.52,586,718.9,1,0,0,1,3,0,8
14370,12,3,1,1,2024-01-18 19:11:03,12,158.35,32565.57,1295,671.38,0,1,0,1,0,1,19
14372,24,3,1,0,2024-01-18 14:47:23,18,34.23,47913.22,559,697.62,1,0,1,2,0,0,14
14375,39,3,0,0,2024-01-18 18:54:29,8,30.83,23219.9,611,763.33,1,0,1,2,3,0,18
14376,11,1,0,2,2024-01-18 07:49:30,16,309.02,24914.46,554,1424.29,1,1,0,1,6,1,7
14377,54,1,1,2,2024-01-18 15:01:56,11,113.88,19691.63,632,726.73,1,0,0,1,6,0,15
14378,35,1,1,1,2024-01-18 21:05:23,2,693.85,28995.19,1294,631.57,1,1,1,2,6,1,21
14379,35,1,1,0,2024-01-18 11:53:24,17,110.25,16824.31,1294,596.49,1,0,0,1,1,1,11
14380,21,3,1,2,2024-01-18 00:29:48,15,75.19,44520.92,592,738.81,1,0,1,0,7,0,0
14381,50,3,0,1,2024-01-18 14:52:09,4,1203.76483,42944.65,550,619.94,0,1,1,4,0,1,14
14383,17,1,0,2,2024-01-18 07:18:00,16,66.12,44594.13,589,579.28,1,0,0,1,0,0,7
14384,64,1,0,0,2024-01-18 02:16:23,15,310.75,13951.5,586,537.3,0,1,1,4,7,1,2
14385,14,3,0,1,2024-01-18 22:59:14,19,51.22,99858.02,552,840.5,0,1,1,2,5,0,22
14386,56,1,0,0,2024-01-18 21:49:07,6,224.35,20808.22,549,695.45,1,0,0,1,0,1,21
14387,17,3,1,1,2024-01-18 09:24:57,7,2199.980283,14512.31,603,609.57,1,1,1,4,7,1,9
14388,48,1,0,1,2024-01-18 21:46:29,23,96.39,9013.07,556,697.62,0,1,1,3,1,1,21
14389,24,3,1,2,2024-01-18 10:24:55,20,34.93,14756.74,556,697.62,0,1,0,1,3,1,10
14390,56,1,0,0,2024-01-18 00:16:35,18,82.42,30397.9,549,710.8,1,0,1,3,6,0,0
14391,14,1,0,0,2024-01-18 00:38:50,17,33.56,8190.13,558,792.98,0,1,0,1,0,0,0
14392,61,1,0,1,2024-01-18 16:58:53,12,50.99,35305.52,1297,692.25,1,0,1,3,0,1,16
14393,24,3,0,2,2024-01-18 03:32:08,15,365.96,30734.37,529,770.12,1,1,1,4,7,0,3
14394,34,3,1,2,2024-01-18 00:17:04,11,942.6501,7224.34,558,681.68,1,0,0,1,3,1,0
14395,59,1,0,2,2024-01-18 18:02:29,20,195.34,46190.97,1297,732.25,1,0,0,1,3,0,18
14396,41,1,0,2,2024-01-18 01:11:31,12,427.09,37572.92,561,750.4,1,1,1,4,3,0,1
14397,12,1,0,1,2024-01-18 08:31:10,16,239.57,35452.38,552,1122.63,1,0,1,0,0,1,8
14398,64,1,0,2,2024-01-18 04:20:33,10,471.8,60904.55,1295,835.88,1,1,0,1,2,0,4
14399,35,1,1,1,2024-01-18 12:09:02,16,505.92,38795.92,603,435.11,1,0,0,1,0,0,12
14400,64,3,0,1,2024-01-18 13:40:39,17,272.53,5119.15,1291,972.71,1,0,0,1,5,0,13
14401,35,1,1,0,2024-01-18 04:39:19,18,204.47,14968.33,877,798.32,1,1,0,1,7,0,4
14402,52,3,0,2,2024-01-18 00:51:08,16,64.79,24324.58,594,698.48,1,0,0,1,7,1,0
14403,54,1,0,1,2024-01-18 21:20:15,16,37.2,26204.36,1294,782.07,0,1,1,3,8,0,21
14404,47,3,1,1,2024-01-18 13:17:55,26,65.59,29549.0,1297,1131.95,1,0,0,1,0,0,13
14405,13,1,0,1,2024-01-18 23:41:33,12,215.69,39118.61,611,572.12,1,0,0,1,3,1,23
14406,29,3,0,2,2024-01-18 06:44:03,10,160.08,38309.82,592,640.96,0,1,1,3,3,0,6
14407,20,1,0,0,2024-01-18 08:27:52,14,33.18,25460.24,1297,794.85,1,0,1,3,7,0,8
14408,63,3,1,1,2024-01-18 01:14:49,26,233.81,36219.36,561,690.17,0,1,1,0,0,1,1
14409,31,1,0,1,2024-01-18 08:20:24,4,476.41,18003.01,559,1066.71,1,1,1,2,6,0,8
14410,32,3,1,0,2024-01-18 10:33:41,24,1306.261769,31828.89,549,697.62,1,0,1,4,3,1,10
14411,33,3,0,2,2024-01-18 20:49:43,6,344.51,91519.78,567,780.33,0,1,0,1,2,0,20
14412,46,1,0,1,2024-01-18 12:54:51,1,106.29,22936.23,611,689.6,1,0,0,1,6,1,12
14413,13,3,1,2,2024-01-18 15:57:25,18,164.77,8506.66,1297,796.6,0,1,0,1,1,0,15
14414,14,3,1,0,2024-01-18 17:30:49,11,113.17,33017.0,1297,618.33,0,1,1,0,0,1,17
14415,22,1,0,2,2024-01-18 02:59:25,13,359.1,49783.34,1297,632.8,1,0,0,1,1,1,2
14417,42,1,1,0,2024-01-18 22:07:04,10,44.29,12356.39,1291,642.82,0,1,0,1,1,1,22
14418,59,1,1,0,2024-01-18 23:27:09,19,39.21,33780.28,1295,614.31,0,1,1,2,6,1,23
14419,12,1,0,0,2024-01-18 10:27:01,8,242.03,19244.92,1291,608.64,1,0,0,1,6,1,10
14420,40,1,1,0,2024-01-18 02:45:46,14,38.09,33607.95,591,1076.98,1,0,1,0,6,0,2
14421,57,3,0,2,2024-01-18 03:03:43,13,200.47,26081.59,1294,760.83,0,1,1,2,6,0,3
14422,19,1,0,0,2024-01-18 19:35:05,12,326.27,25159.73,611,697.62,0,1,0,1,1,0,19
14423,25,1,0,1,2024-01-18 19:37:17,13,33.33,81898.21,558,767.57,0,1,0,1,8,0,19
14424,16,1,1,0,2024-01-18 21:26:23,15,81.99,18840.39,561,798.52,1,0,1,2,0,0,21
14425,11,1,0,0,2024-01-18 06:54:56,5,136.4,40888.87,556,717.55,1,0,1,2,1,0,6
14426,55,1,1,1,2024-01-18 07:15:25,6,454.66,54905.91,565,732.08,1,0,1,2,4,0,7
14427,43,1,1,1,2024-01-18 13:26:03,16,189.4,22496.37,550,649.81,1,0,0,1,7,1,13
14428,37,3,1,2,2024-01-18 20:20:44,19,131.31,24681.25,552,549.23,1,0,0,1,6,1,20
14429,54,1,0,0,2024-01-18 04:06:18,21,61.92,69568.31,559,814.72,0,1,0,1,8,0,4
14430,35,1,0,0,2024-01-18 14:23:56,13,185.52,19590.05,597,658.69,1,0,1,0,3,1,14
14431,21,1,1,0,2024-01-18 14:00:43,11,383.24,49735.94,586,618.16,1,0,0,1,7,1,14
14432,59,3,0,0,2024-01-18 10:33:21,16,30.15,98492.36,558,806.78,0,1,1,2,5,0,10
14433,40,3,0,0,2024-01-18 14:50:58,22,41.06,36350.18,1297,1351.57,1,0,0,1,0,0,14
14434,30,1,1,2,2024-01-18 01:16:12,4,32.08,30469.88,597,649.59,1,0,0,1,0,1,1
14435,13,3,0,1,2024-01-18 01:20:20,14,171.89,31219.15,1282,355.9,0,1,0,1,7,0,1
14436,41,3,1,2,2024-01-18 09:37:48,22,87.82,4967.46,592,637.19,0,1,0,1,0,1,9
14437,41,1,0,2,2024-01-18 19:14:54,10,1261.926834,49545.13,591,703.09,1,1,0,1,1,1,19
14438,11,1,0,1,2024-01-18 06:06:31,15,304.44,38089.27,1297,1263.03,1,0,0,1,4,0,6
14439,60,1,0,1,2024-01-18 11:53:00,25,1401.488149,13311.73,559,763.3,1,1,0,1,4,0,11
14440,13,1,1,0,2024-01-18 15:23:34,18,826.34,92825.59,559,794.65,1,1,1,0,2,0,15
14441,49,1,1,2,2024-01-18 05:47:36,11,33.57,21197.76,565,624.14,0,1,1,0,6,1,5
14442,23,1,0,0,2024-01-18 22:17:43,21,338.81,21176.02,1294,768.45,0,1,1,4,1,0,22
14443,27,3,0,2,2024-01-18 21:34:00,4,295.57,89808.11,1176,821.35,1,0,1,0,8,0,21
14444,60,3,0,1,2024-01-18 06:07:18,8,221.82,5154.64,1282,580.87,1,0,1,4,1,1,6
14445,36,1,0,2,2024-01-18 15:52:38,18,34.82,9908.48,559,642.01,0,1,0,1,0,1,15
14446,14,1,1,0,2024-01-18 15:50:08,9,549.99,22674.72,1176,694.64,1,1,1,0,3,1,15
14447,24,1,1,0,2024-01-18 13:22:53,13,612.88,3710.72,549,697.62,1,1,0,1,0,1,13
14448,53,1,0,0,2024-01-18 21:26:48,13,237.79,10065.32,611,634.77,0,1,0,1,6,1,21
14449,35,1,1,2,2024-01-18 23:04:43,10,303.53,40350.25,632,692.05,1,0,1,0,0,1,23
14451,47,3,1,2,2024-01-18 20:00:56,9,527.47,34913.69,1294,736.68,0,1,1,2,1,0,20
14452,18,3,0,1,2024-01-18 13:45:15,18,453.37,36709.49,549,670.9,1,0,0,1,6,1,13
14453,15,1,1,0,2024-01-18 15:49:32,18,78.58,32209.31,1282,342.62,1,0,0,1,0,1,15
14455,37,1,0,0,2024-01-18 17:06:45,12,38.26,4418.77,619,693.07,0,1,0,1,7,1,17
14457,38,3,0,0,2024-01-18 22:37:40,11,318.92,25755.05,1294,665.2,1,1,1,0,0,1,22
14458,63,3,0,2,2024-01-18 03:32:56,6,30.51,35198.6,559,744.91,1,0,1,2,0,0,3
14459,40,1,1,2,2024-01-18 20:28:53,5,344.04,5269.98,559,1211.85,0,1,0,1,5,0,20
14460,63,3,1,2,2024-01-18 18:24:00,2,853.94,15732.8,549,709.66,1,0,0,1,3,0,18
14462,15,1,0,2,2024-01-18 05:55:44,4,446.72,19691.6,558,704.82,0,1,0,1,0,0,5
14463,63,1,1,0,2024-01-18 19:29:32,11,206.14,13457.36,565,922.3,1,0,0,1,7,1,19
14464,57,1,1,0,2024-01-18 06:52:23,10,218.79,46945.0,552,613.43,1,0,0,1,3,1,6
14465,27,1,0,0,2024-01-18 15:10:13,11,31.59,36498.09,1291,725.08,0,1,0,1,6,0,15
14466,23,1,0,1,2024-01-18 08:23:09,12,31.84,80341.27,1291,760.97,0,1,1,4,4,0,8
14467,50,1,0,1,2024-01-18 21:09:16,4,1475.961971,31081.86,554,616.37,1,1,0,1,7,1,21
14468,53,3,0,2,2024-01-18 01:01:22,10,329.09,6545.12,586,521.32,0,1,0,1,7,1,1
14469,54,3,1,0,2024-01-18 17:43:59,8,690.0,96372.31,1176,733.03,1,0,0,1,5,0,17
14470,50,1,0,0,2024-01-18 08:21:00,10,1325.888602,22602.16,552,626.35,0,1,1,2,1,1,8
14471,62,3,1,1,2024-01-18 20:23:14,14,568.58,31758.27,561,410.16,0,1,1,3,7,0,20
14472,57,3,0,2,2024-01-18 22:44:49,7,131.17,30869.44,1297,694.49,1,0,1,3,1,1,22
14473,39,3,0,1,2024-01-18 17:55:44,17,677.45,44240.74,527,819.18,1,1,1,3,2,0,17
14474,42,3,0,2,2024-01-18 16:01:25,18,143.29,46952.48,565,697.78,1,0,0,1,7,1,16
14475,12,3,0,1,2024-01-18 23:22:51,11,190.06,16979.4,589,81.92,0,1,0,1,7,1,23
14476,32,1,1,1,2024-01-18 22:53:53,22,113.7,17107.22,558,700.14,1,0,1,3,6,1,22
14477,22,1,0,0,2024-01-18 21:17:26,10,182.3,88673.02,1297,730.27,0,1,1,4,8,0,21
14478,51,3,1,2,2024-01-18 07:32:49,2,661.46,35993.4,558,609.18,1,1,1,3,0,1,7
14479,53,1,1,1,2024-01-18 20:00:19,16,592.83,15173.78,561,806.69,1,1,0,1,2,0,20
